Sumber,Tanggal,Judul,Link,Snippet
Detik,2025-01-24,Video: Maling 'Berjimat' di Jakut Tertangkap Saat Ambil Motornya yang Ketinggalan,https://20.detik.com/detikupdate/20250124-250124147/video-maling-berjimat-di-jakut-tertangkap-saat-ambil-motornya-yang-ketinggalan,No Snippet
Detik,2025-01-24,Paulus Tannos Ditahan Sementara di Singapura Usai Ditangkap,https://news.detik.com/berita/d-7748933/paulus-tannos-ditahan-sementara-di-singapura-usai-ditangkap,No Snippet
Detik,2025-01-24,Pengadilan Korsel Tolak Permohonan Perpanjangan Penahanan Presiden Yoon,https://news.detik.com/internasional/d-7748931/pengadilan-korsel-tolak-permohonan-perpanjangan-penahanan-presiden-yoon,No Snippet
Detik,2025-01-24,Ibas Minta Pembangunan IKN Tetap Perhatikan Keasrian Lingkungan Hidup,https://news.detik.com/berita/d-7748921/ibas-minta-pembangunan-ikn-tetap-perhatikan-keasrian-lingkungan-hidup,No Snippet
Detik,2025-01-24,4 Fakta Parahnya Polusi Udara di Thailand,https://news.detik.com/internasional/d-7748918/4-fakta-parahnya-polusi-udara-di-thailand,No Snippet
Detik,2025-01-24,"Video LSI Denny JA: 9 Program Prabowo Dapat Reaksi Positif, MBG Primadonanya",https://20.detik.com/detikupdate/20250124-250124143/video-lsi-denny-ja-9-program-prabowo-dapat-reaksi-positif-mbg-primadonanya,No Snippet
Detik,2025-01-24,"Gempa Kolaka Sultra Berpusat di Darat, Satu Rumah Sakit Rusak Ringan",https://news.detik.com/berita/d-7748902/gempa-kolaka-sultra-berpusat-di-darat-satu-rumah-sakit-rusak-ringan,No Snippet
Detik,2025-01-24,Kemenkum Serahkan SK Pengurus Ikatan Notaris Indonesia: Jaga Marwah Jabatan,https://news.detik.com/berita/d-7748900/kemenkum-serahkan-sk-pengurus-ikatan-notaris-indonesia-jaga-marwah-jabatan,No Snippet
Detik,2025-01-24,"Gempa M 3,2 Terjadi di Gunungkidul",https://news.detik.com/berita/d-7748877/gempa-m-3-2-terjadi-di-gunungkidul,No Snippet
Detik,2025-01-24,"Video soal Wacana Amnesti Bagi KKB Papua, Yusril: Kami Sangat Hati-Hati",https://20.detik.com/detikupdate/20250124-250124131/video-soal-wacana-amnesti-bagi-kkb-papua-yusril-kami-sangat-hati-hati,No Snippet
Detik,2025-01-24,"Video: PDIP Soal Kado Prabowo-Megawati: Wajar, Hubungan Mereka Cukup Lama",https://20.detik.com/detikupdate/20250124-250124140/video-pdip-soal-kado-prabowo-megawati-wajar-hubungan-mereka-cukup-lama,No Snippet
Detik,2025-01-24,"2 WNA Nyelonong Masuk Rumah Warga Depok, Hipnotis Wanita Modus Tukar Uang",https://news.detik.com/berita/d-7748867/2-wna-nyelonong-masuk-rumah-warga-depok-hipnotis-wanita-modus-tukar-uang,No Snippet
Detik,2025-01-25,"Rumah di Cilandak Jaksel Kebakaran, 40 Personel Damkar Dikerahkan",https://news.detik.com/berita/d-7750186/rumah-di-cilandak-jaksel-kebakaran-40-personel-damkar-dikerahkan,No Snippet
